CHROM	POS	GENE
chr12	49040689	KMT2D
chr12	49040690	KMT2D
chr12	49040691	KMT2D
chr12	49040692	KMT2D
chr12	49040693	KMT2D
chr12	49040694	KMT2D
chr12	49040695	KMT2D
chr12	49040696	KMT2D
chr12	49040697	KMT2D
chr12	49040698	KMT2D
chr12	49040699	KMT2D
chr12	49040700	KMT2D
chr12	49040701	KMT2D
chr12	49040702	KMT2D
chr12	49040703	KMT2D
chr12	49040704	KMT2D
chr12	49040705	KMT2D
chr12	49040706	KMT2D
chr12	49040707	KMT2D
chr12	49040708	KMT2D
chr12	49040709	KMT2D
chr12	49040710	KMT2D
chr12	49040711	KMT2D
chr12	49040712	KMT2D
chr12	49040713	KMT2D
chr12	49040714	KMT2D
chr12	49040715	KMT2D
chr12	49040716	KMT2D
chr12	49040717	KMT2D
chr12	49040718	KMT2D
chr12	49040719	KMT2D
chr12	49040720	KMT2D
chr12	49040721	KMT2D
chr12	49040722	KMT2D
chr12	49040723	KMT2D
chr12	49040724	KMT2D
chr12	49040725	KMT2D
chr12	49040726	KMT2D
chr12	49040727	KMT2D
chr12	49040728	KMT2D
chr12	49040729	KMT2D
chr12	49040730	KMT2D
chr12	49040731	KMT2D
chr12	49040732	KMT2D
chr12	49040733	KMT2D
chr12	49040734	KMT2D
chr12	49040735	KMT2D
chr12	49040736	KMT2D
chr12	49040737	KMT2D
chr12	49040738	KMT2D
chr12	49040739	KMT2D
chr12	49040740	KMT2D
chr12	49040741	KMT2D
chr12	49040742	KMT2D
chr12	49040743	KMT2D
chr12	49040744	KMT2D
chr12	49040745	KMT2D
chr12	49040746	KMT2D
chr12	49040747	KMT2D
chr12	49040748	KMT2D
chr12	49040749	KMT2D
chr12	49040750	KMT2D
chr12	49040751	KMT2D
chr12	49040752	KMT2D
chr12	49040753	KMT2D
chr12	49040754	KMT2D
chr12	49040755	KMT2D
chr12	49040756	KMT2D
chr12	49040757	KMT2D
chr12	49040758	KMT2D
chr12	49040759	KMT2D
chr12	49040760	KMT2D
chr12	49040761	KMT2D
chr12	49040762	KMT2D
chr12	49040763	KMT2D
chr12	49040764	KMT2D
chr12	49040765	KMT2D
chr12	49040766	KMT2D
chr12	49040767	KMT2D
chr12	49040768	KMT2D
chr12	49040769	KMT2D
chr12	49040770	KMT2D
chr12	49040771	KMT2D
chr12	49040772	KMT2D
chr12	49040773	KMT2D
chr12	49040774	KMT2D
chr12	49040775	KMT2D
chr12	49040776	KMT2D
chr12	49040777	KMT2D
chr12	49040778	KMT2D
chr12	49040779	KMT2D
chr12	49040780	KMT2D
chr12	49040781	KMT2D
chr12	49040782	KMT2D
chr12	49040783	KMT2D
chr12	49040784	KMT2D
chr12	49040785	KMT2D
chr12	49040786	KMT2D
chr12	49040787	KMT2D
chr12	49040788	KMT2D
chr12	49040789	KMT2D
chr12	49040790	KMT2D
chr12	49040791	KMT2D
chr12	49040792	KMT2D
chr12	49040793	KMT2D
chr12	49040794	KMT2D
chr12	49040795	KMT2D
chr12	49040796	KMT2D
chr12	49040797	KMT2D
chr12	49040798	KMT2D
chr12	49040799	KMT2D
chr12	49040800	KMT2D
chr12	49040801	KMT2D
chr12	49040802	KMT2D
chr12	49040803	KMT2D
chr12	49040804	KMT2D
chr12	49040805	KMT2D
chr12	49040806	KMT2D
chr12	49040807	KMT2D
chr12	49040808	KMT2D
chr12	49040809	KMT2D
chr12	49040810	KMT2D
chr12	49040811	KMT2D
chr12	49040812	KMT2D
chr12	49040813	KMT2D
chr12	49040814	KMT2D
chr12	49040815	KMT2D
chr12	49040816	KMT2D
chr12	49040817	KMT2D
chr12	49040818	KMT2D
chr12	49040819	KMT2D
chr12	49040820	KMT2D
chr12	49040821	KMT2D
chr12	49040822	KMT2D
chr12	49040823	KMT2D
chr12	49040824	KMT2D
chr12	49040825	KMT2D
chr12	49040826	KMT2D
chr12	49040827	KMT2D
chr12	49040828	KMT2D
chr12	49040829	KMT2D
chr12	49040830	KMT2D
chr12	49040831	KMT2D
chr12	49040832	KMT2D
chr12	49040833	KMT2D
chr12	49040834	KMT2D
chr12	49040835	KMT2D
chr12	49040836	KMT2D
chr12	49040837	KMT2D
chr12	49040838	KMT2D
chr12	49040839	KMT2D
chr12	49040840	KMT2D
chr12	49040841	KMT2D
chr12	49040842	KMT2D
chr12	49040843	KMT2D
chr12	49040844	KMT2D
chr12	49040845	KMT2D
chr12	49040846	KMT2D
chr12	49040847	KMT2D
chr12	49040848	KMT2D
chr12	49040849	KMT2D
chr12	49040850	KMT2D
chr12	49040851	KMT2D
chr12	49040852	KMT2D
chr12	49040853	KMT2D
chr12	49040854	KMT2D
chr12	49040855	KMT2D
chr12	49040856	KMT2D
chr12	49040857	KMT2D
chr12	49040858	KMT2D
chr12	49040859	KMT2D
chr12	49040860	KMT2D
chr12	49040861	KMT2D
chr12	49040862	KMT2D
chr12	49040863	KMT2D
chr12	49040864	KMT2D
chr12	49040865	KMT2D
chr12	49040866	KMT2D
chr12	49040867	KMT2D
chr12	49040868	KMT2D
chr12	49040869	KMT2D
chr12	49040870	KMT2D
chr12	49040871	KMT2D
chr12	49040872	KMT2D
chr12	49040873	KMT2D
chr12	49040874	KMT2D
chr12	49040875	KMT2D
chr12	49040876	KMT2D
chr12	49040877	KMT2D
chr12	49040878	KMT2D
chr12	49040879	KMT2D
chr12	49040880	KMT2D
chr12	49040881	KMT2D
chr12	49040882	KMT2D
chr12	49040883	KMT2D
chr12	49040884	KMT2D
chr12	49040885	KMT2D
chr12	49040886	KMT2D
chr12	49040887	KMT2D
chr12	49040888	KMT2D
chr12	49040889	KMT2D
chr12	49040890	KMT2D
chr12	49040891	KMT2D
chr12	49040892	KMT2D
chr12	49040893	KMT2D
chr12	49040894	KMT2D
chr12	49040895	KMT2D
chr12	49040896	KMT2D
chr12	49040897	KMT2D
chr12	49040898	KMT2D
chr12	49040899	KMT2D
chr12	49040900	KMT2D
chr12	49040901	KMT2D
chr12	49040902	KMT2D
chr12	49040903	KMT2D
chr12	49040904	KMT2D
chr12	49040905	KMT2D
chr12	49040906	KMT2D
chr12	49040907	KMT2D
chr12	49040908	KMT2D
chr12	49040909	KMT2D
chr12	49040910	KMT2D
chr12	49040911	KMT2D
chr12	49040912	KMT2D
chr12	49040913	KMT2D
chr12	49040914	KMT2D
chr12	49040915	KMT2D
chr12	49040916	KMT2D
chr12	49040917	KMT2D
chr12	49040918	KMT2D
chr12	49040919	KMT2D
chr12	49040920	KMT2D
chr12	49040921	KMT2D
chr12	49040922	KMT2D
chr12	49040923	KMT2D
chr12	49040924	KMT2D
chr12	49040925	KMT2D
chr12	49040926	KMT2D
chr12	49040927	KMT2D
chr12	49040928	KMT2D
chr12	49040929	KMT2D
chr12	49040930	KMT2D
chr12	49040931	KMT2D
chr12	49040932	KMT2D
chr12	49040933	KMT2D
chr12	49040934	KMT2D
chr12	49040935	KMT2D
chr12	49040936	KMT2D
chr12	49040937	KMT2D
chr12	49040938	KMT2D
chr12	49040939	KMT2D
chr12	49040940	KMT2D
chr12	49040941	KMT2D
chr12	49040942	KMT2D
chr12	49040943	KMT2D
chr12	49040944	KMT2D
chr12	49040945	KMT2D
chr12	49040946	KMT2D
chr12	49040947	KMT2D
chr12	49040948	KMT2D
chr12	49040949	KMT2D
chr12	49040950	KMT2D
chr12	49040951	KMT2D
chr12	49040952	KMT2D
chr12	49040953	KMT2D
chr12	49040954	KMT2D
chr12	49040955	KMT2D
chr12	49040956	KMT2D
chr12	49040957	KMT2D
chr12	49040958	KMT2D
chr12	49040959	KMT2D
chr12	49040960	KMT2D
chr12	49040961	KMT2D
chr12	49040962	KMT2D
chr12	49040963	KMT2D
chr12	49040964	KMT2D
chr12	49040965	KMT2D
chr12	49040966	KMT2D
chr12	49040967	KMT2D
chr12	49040968	KMT2D
chr12	49040969	KMT2D
chr12	49040970	KMT2D
chr12	49040971	KMT2D
chr12	49040972	KMT2D
chr12	49040973	KMT2D
chr12	49040974	KMT2D
chr12	49040975	KMT2D
chr12	49040976	KMT2D
chr12	49040977	KMT2D
chr12	49040978	KMT2D
chr12	49040979	KMT2D
chr12	49040980	KMT2D
chr12	49040981	KMT2D
chr12	49040982	KMT2D
chr12	49040983	KMT2D
chr12	49040984	KMT2D
chr12	49040985	KMT2D
chr12	49040986	KMT2D
chr12	49040987	KMT2D
chr12	49040988	KMT2D
chr12	49040989	KMT2D
chr12	49040990	KMT2D
chr12	49040991	KMT2D
chr12	49040992	KMT2D
chr12	49040993	KMT2D
chr12	49040994	KMT2D
chr12	49040995	KMT2D
chr12	49040996	KMT2D
chr12	49040997	KMT2D
chr12	49040998	KMT2D
chr12	49040999	KMT2D
chr12	49041000	KMT2D
chr12	49041001	KMT2D
chr12	49041002	KMT2D
chr12	49041003	KMT2D
chr12	49041004	KMT2D
chr12	49041005	KMT2D
chr12	49041006	KMT2D
chr12	49041007	KMT2D
chr12	49041008	KMT2D
chr12	49041009	KMT2D
chr12	49041010	KMT2D
chr12	49041011	KMT2D
chr12	49041012	KMT2D
chr12	49041013	KMT2D
chr12	49041014	KMT2D
chr12	49041015	KMT2D
chr12	49041016	KMT2D
chr12	49041017	KMT2D
chr12	49041018	KMT2D
chr12	49041019	KMT2D
chr12	49041020	KMT2D
chr12	49041021	KMT2D
chr12	49041022	KMT2D
chr12	49041023	KMT2D
chr12	49041024	KMT2D
chr12	49041025	KMT2D
chr12	49041026	KMT2D
chr12	49041027	KMT2D
chr12	49041028	KMT2D
chr12	49041029	KMT2D
chr12	49041030	KMT2D
chr12	49041031	KMT2D
chr12	49041032	KMT2D
chr12	49041033	KMT2D
chr12	49041034	KMT2D
chr12	49041035	KMT2D
chr12	49041036	KMT2D
chr12	49041037	KMT2D
chr12	49041038	KMT2D
chr12	49041039	KMT2D
chr12	49041040	KMT2D
chr12	49041041	KMT2D
chr12	49041042	KMT2D
chr12	49041043	KMT2D
chr12	49041044	KMT2D
chr12	49041045	KMT2D
chr12	49041046	KMT2D
chr12	49041047	KMT2D
chr12	49041048	KMT2D
chr12	49041049	KMT2D
chr12	49041050	KMT2D
chr12	49041051	KMT2D
chr12	49041052	KMT2D
chr12	49041053	KMT2D
chr12	49041054	KMT2D
chr12	49041055	KMT2D
chr12	49041056	KMT2D
chr12	49041057	KMT2D
chr12	49041058	KMT2D
chr12	49041059	KMT2D
chr12	49041060	KMT2D
chr12	49041061	KMT2D
chr12	49041062	KMT2D
chr12	49041063	KMT2D
chr12	49041064	KMT2D
chr12	49041065	KMT2D
chr12	49041066	KMT2D
chr12	49041067	KMT2D
chr12	49041068	KMT2D
chr12	49041069	KMT2D
chr12	49041070	KMT2D
chr12	49041071	KMT2D
chr12	49041072	KMT2D
chr12	49041073	KMT2D
chr12	49041074	KMT2D
chr12	49041075	KMT2D
chr12	49041076	KMT2D
chr12	49041077	KMT2D
chr12	49041078	KMT2D
chr12	49041079	KMT2D
chr12	49041080	KMT2D
chr12	49041081	KMT2D
chr12	49041082	KMT2D
chr12	49041083	KMT2D
chr12	49041084	KMT2D
chr12	49041085	KMT2D
chr12	49041086	KMT2D
chr12	49041087	KMT2D
chr12	49041088	KMT2D
chr12	49041089	KMT2D
chr12	49041090	KMT2D
chr12	49041091	KMT2D
chr12	49041092	KMT2D
chr12	49041093	KMT2D
chr12	49041094	KMT2D
chr12	49041095	KMT2D
chr12	49041096	KMT2D
chr12	49041097	KMT2D
chr12	49041098	KMT2D
chr12	49041099	KMT2D
chr12	49041100	KMT2D
chr12	49041101	KMT2D
chr12	49041102	KMT2D
chr12	49041103	KMT2D
chr12	49041104	KMT2D
chr12	49041105	KMT2D
chr12	49041106	KMT2D
chr12	49041107	KMT2D
chr12	49041108	KMT2D
chr12	49041109	KMT2D
chr12	49041110	KMT2D
chr12	49041111	KMT2D
chr12	49041112	KMT2D
chr12	49041113	KMT2D
chr12	49041114	KMT2D
chr12	49041115	KMT2D
chr12	49041116	KMT2D
chr12	49041117	KMT2D
chr12	49041118	KMT2D
chr12	49041119	KMT2D
chr12	49041120	KMT2D
chr12	49041121	KMT2D
chr12	49041122	KMT2D
chr12	49041123	KMT2D
chr12	49041124	KMT2D
chr12	49041125	KMT2D
chr12	49041126	KMT2D
chr12	49041127	KMT2D
chr12	49041128	KMT2D
chr12	49041129	KMT2D
chr12	49041130	KMT2D
chr12	49041131	KMT2D
chr12	49041132	KMT2D
chr12	49041133	KMT2D
chr12	49041134	KMT2D
chr12	49041135	KMT2D
chr12	49041136	KMT2D
chr12	49041137	KMT2D
chr12	49041138	KMT2D
chr12	49041139	KMT2D
chr12	49041140	KMT2D
chr12	49041141	KMT2D
chr12	49041142	KMT2D
chr12	49041143	KMT2D
chr12	49041144	KMT2D
chr12	49041145	KMT2D
chr12	49041146	KMT2D
chr12	49041147	KMT2D
chr12	49041148	KMT2D
chr12	49041149	KMT2D
chr12	49041150	KMT2D
chr12	49041151	KMT2D
chr12	49041152	KMT2D
chr12	49041153	KMT2D
chr12	49041154	KMT2D
chr12	49041155	KMT2D
chr12	49041156	KMT2D
chr12	49041157	KMT2D
chr12	49041158	KMT2D
chr12	49041159	KMT2D
chr12	49041160	KMT2D
chr12	49041161	KMT2D
chr12	49041162	KMT2D
chr12	49041163	KMT2D
chr12	49041164	KMT2D
chr12	49041165	KMT2D
chr12	49041166	KMT2D
chr12	49041167	KMT2D
chr12	49041168	KMT2D
chr12	49041169	KMT2D
chr12	49041170	KMT2D
chr12	49041171	KMT2D
chr12	49041172	KMT2D
chr12	49041173	KMT2D
chr12	49041174	KMT2D
chr12	49041175	KMT2D
chr12	49041176	KMT2D
chr12	49041177	KMT2D
chr12	49041178	KMT2D
chr12	49041179	KMT2D
chr12	49041180	KMT2D
chr12	49041181	KMT2D
chr12	49041182	KMT2D
chr12	49041183	KMT2D
chr12	49041184	KMT2D
chr12	49041185	KMT2D
chr12	49041186	KMT2D
chr12	49041187	KMT2D
chr12	49041188	KMT2D
chr12	49041189	KMT2D
chr12	49041190	KMT2D
chr12	49041191	KMT2D
chr12	49041192	KMT2D
chr12	49041193	KMT2D
chr12	49041194	KMT2D
chr12	49041195	KMT2D
chr12	49041196	KMT2D
chr12	49041197	KMT2D
chr12	49041198	KMT2D
chr12	49041199	KMT2D
chr12	49041200	KMT2D
chr12	49041201	KMT2D
chr12	49041202	KMT2D
chr12	49041203	KMT2D
chr12	49041204	KMT2D
chr12	49041205	KMT2D
chr12	49041206	KMT2D
chr12	49041207	KMT2D
chr12	49041208	KMT2D
chr12	49041209	KMT2D
chr12	49041210	KMT2D
chr12	49041211	KMT2D
chr12	49041212	KMT2D
chr12	49041213	KMT2D
chr12	49041214	KMT2D
chr12	49041215	KMT2D
chr12	49041216	KMT2D
chr12	49041217	KMT2D
chr12	49041218	KMT2D
chr12	49041219	KMT2D
chr12	49041220	KMT2D
chr12	49041221	KMT2D
chr12	49041222	KMT2D
chr12	49041223	KMT2D
chr12	49041224	KMT2D
chr12	49041225	KMT2D
chr12	49041226	KMT2D
chr12	49041227	KMT2D
chr12	49041228	KMT2D
chr12	49041229	KMT2D
chr12	49041230	KMT2D
chr12	49041231	KMT2D
chr12	49041232	KMT2D
chr12	49041233	KMT2D
chr12	49041234	KMT2D
chr12	49041235	KMT2D
chr12	49041236	KMT2D
chr12	49041237	KMT2D
chr12	49041238	KMT2D
chr12	49041239	KMT2D
chr12	49041240	KMT2D
chr12	49041241	KMT2D
chr12	49041242	KMT2D
chr12	49041243	KMT2D
chr12	49041244	KMT2D
chr12	49041245	KMT2D
chr12	49041246	KMT2D
chr12	49041247	KMT2D
chr12	49041248	KMT2D
chr12	49041249	KMT2D
chr12	49041250	KMT2D
chr12	49041251	KMT2D
chr12	49041252	KMT2D
chr12	49041253	KMT2D
chr12	49041254	KMT2D
chr12	49041255	KMT2D
chr12	49041256	KMT2D
chr12	49041257	KMT2D
chr12	49041258	KMT2D
chr12	49041259	KMT2D
chr12	49041260	KMT2D
chr12	49041261	KMT2D
chr12	49041262	KMT2D
chr12	49041263	KMT2D
chr12	49041264	KMT2D
chr12	49041265	KMT2D
chr12	49041266	KMT2D
chr12	49041267	KMT2D
chr12	49041268	KMT2D
chr12	49041269	KMT2D
chr12	49041270	KMT2D
chr12	49041271	KMT2D
chr12	49041272	KMT2D
chr12	49041273	KMT2D
chr12	49041274	KMT2D
chr12	49041275	KMT2D
chr12	49041276	KMT2D
chr12	49041277	KMT2D
chr12	49041278	KMT2D
chr12	49041279	KMT2D
chr12	49041280	KMT2D
chr12	49041281	KMT2D
chr12	49041282	KMT2D
chr12	49041283	KMT2D
chr12	49041284	KMT2D
chr12	49041285	KMT2D
chr12	49041286	KMT2D
chr12	49041287	KMT2D
chr12	49041288	KMT2D
chr12	49041289	KMT2D
chr12	49041290	KMT2D
chr12	49041291	KMT2D
chr12	49041292	KMT2D
chr12	49041293	KMT2D
chr12	49041294	KMT2D
chr12	49041295	KMT2D
chr12	49041296	KMT2D
chr12	49041297	KMT2D
chr12	49041298	KMT2D
chr12	49041299	KMT2D
chr12	49041300	KMT2D
chr12	49041301	KMT2D
chr12	49041302	KMT2D
chr12	49041303	KMT2D
chr12	49041304	KMT2D
chr12	49041305	KMT2D
chr12	49041306	KMT2D
chr12	49041307	KMT2D
chr12	49041308	KMT2D
chr12	49041309	KMT2D
chr12	49041310	KMT2D
chr12	49041311	KMT2D
chr12	49041312	KMT2D
chr12	49041313	KMT2D
chr12	49041314	KMT2D
chr12	49041315	KMT2D
chr12	49041316	KMT2D
chr12	49041317	KMT2D
chr12	49041318	KMT2D
chr12	49041319	KMT2D
chr12	49041320	KMT2D
chr12	49041321	KMT2D
chr12	49041322	KMT2D
chr12	49041323	KMT2D
chr12	49041324	KMT2D
chr12	49041325	KMT2D
chr12	49041326	KMT2D
chr12	49041327	KMT2D
chr12	49041328	KMT2D
chr12	49041329	KMT2D
chr12	49041330	KMT2D
chr12	49041331	KMT2D
chr12	49041332	KMT2D
chr12	49041333	KMT2D
chr12	49041334	KMT2D
chr12	49041335	KMT2D
chr12	49041336	KMT2D
chr12	49041337	KMT2D
chr12	49041338	KMT2D
chr12	49041339	KMT2D
chr12	49041340	KMT2D
chr12	49041341	KMT2D
chr12	49041342	KMT2D
chr12	49041343	KMT2D
chr12	49041344	KMT2D
chr12	49041345	KMT2D
chr12	49041346	KMT2D
chr12	49041347	KMT2D
chr12	49041348	KMT2D
chr12	49041349	KMT2D
chr12	49041350	KMT2D
chr12	49041351	KMT2D
chr12	49041352	KMT2D
chr12	49041353	KMT2D
chr12	49041354	KMT2D
chr12	49041355	KMT2D
chr12	49041356	KMT2D
chr12	49041357	KMT2D
chr12	49041358	KMT2D
chr12	49041359	KMT2D
chr12	49041360	KMT2D
chr12	49041361	KMT2D
chr12	49041362	KMT2D
chr12	49041363	KMT2D
chr12	49041364	KMT2D
chr12	49041365	KMT2D
chr12	49041366	KMT2D
chr12	49041367	KMT2D
chr12	49041368	KMT2D
chr12	49041369	KMT2D
chr12	49041370	KMT2D
chr12	49041371	KMT2D
chr12	49041372	KMT2D
chr12	49041373	KMT2D
chr12	49041374	KMT2D
chr12	49041375	KMT2D
chr12	49041376	KMT2D
chr12	49041377	KMT2D
chr12	49041378	KMT2D
chr12	49041379	KMT2D
chr12	49041380	KMT2D
chr12	49041381	KMT2D
chr12	49041382	KMT2D
chr12	49041383	KMT2D
chr12	49041384	KMT2D
chr12	49041385	KMT2D
chr12	49041386	KMT2D
chr12	49041387	KMT2D
chr12	49041388	KMT2D
chr12	49041389	KMT2D
chr12	49041390	KMT2D
chr12	49041391	KMT2D
chr12	49041392	KMT2D
chr12	49041393	KMT2D
chr12	49041394	KMT2D
chr12	49041395	KMT2D
chr12	49041396	KMT2D
chr12	49041397	KMT2D
chr12	49041398	KMT2D
chr12	49041399	KMT2D
chr12	49041400	KMT2D
chr12	49041401	KMT2D
chr12	49041402	KMT2D
chr12	49041403	KMT2D
chr12	49041404	KMT2D
chr12	49041405	KMT2D
chr12	49041406	KMT2D
chr12	49041407	KMT2D
chr12	49041408	KMT2D
chr12	49041409	KMT2D
chr12	49041410	KMT2D
chr12	49041411	KMT2D
chr12	49041412	KMT2D
chr12	49041413	KMT2D
chr12	49041414	KMT2D
chr12	49041415	KMT2D
chr12	49041416	KMT2D
chr12	49041417	KMT2D
chr12	49041418	KMT2D
chr12	49041419	KMT2D
chr12	49041420	KMT2D
chr12	49041421	KMT2D
chr12	49041422	KMT2D
chr12	49041423	KMT2D
chr12	49041424	KMT2D
chr12	49041425	KMT2D
chr12	49041426	KMT2D
chr12	49041427	KMT2D
chr12	49041428	KMT2D
chr12	49041429	KMT2D
chr12	49041430	KMT2D
chr12	49041431	KMT2D
chr12	49041432	KMT2D
chr12	49041433	KMT2D
chr12	49041434	KMT2D
chr12	49041435	KMT2D
chr12	49041436	KMT2D
chr12	49041437	KMT2D
chr12	49041438	KMT2D
chr12	49041439	KMT2D
chr12	49041440	KMT2D
chr12	49041441	KMT2D
chr12	49041442	KMT2D
chr12	49041443	KMT2D
chr12	49041444	KMT2D
chr12	49041445	KMT2D
chr12	49041446	KMT2D
chr12	49041447	KMT2D
chr12	49041448	KMT2D
chr12	49041449	KMT2D
chr12	49041450	KMT2D
chr12	49041451	KMT2D
chr12	49041452	KMT2D
chr12	49041453	KMT2D
chr12	49041454	KMT2D
chr12	49041455	KMT2D
chr12	49041456	KMT2D
chr12	49041457	KMT2D
chr12	49041458	KMT2D
chr12	49041459	KMT2D
chr12	49041460	KMT2D
chr12	49041461	KMT2D
chr12	49041462	KMT2D
chr12	49041463	KMT2D
chr12	49041464	KMT2D
chr12	49041465	KMT2D
chr12	49041466	KMT2D
chr12	49041467	KMT2D
chr12	49041468	KMT2D
chr12	49041469	KMT2D
chr12	49041470	KMT2D
chr12	49041471	KMT2D
chr12	49041472	KMT2D
chr12	49041473	KMT2D
chr12	49041474	KMT2D
chr12	49041475	KMT2D
chr12	49041476	KMT2D
chr12	49041477	KMT2D
chr12	49041478	KMT2D
chr12	49041479	KMT2D
chr12	49041480	KMT2D
chr12	49041481	KMT2D
chr12	49041482	KMT2D
chr12	49041483	KMT2D
chr12	49041484	KMT2D
chr12	49041485	KMT2D
chr12	49041486	KMT2D
chr12	49041487	KMT2D
chr12	49041488	KMT2D
chr12	49041489	KMT2D
chr12	49041490	KMT2D
chr12	49041491	KMT2D
chr12	49041492	KMT2D
chr12	49041493	KMT2D
chr12	49041494	KMT2D
chr12	49041495	KMT2D
chr12	49041496	KMT2D
chr12	49041497	KMT2D
chr12	49041498	KMT2D
chr12	49041499	KMT2D
chr12	49041500	KMT2D
chr12	49041501	KMT2D
chr12	49041502	KMT2D
chr12	49041503	KMT2D
chr12	49041504	KMT2D
chr12	49041505	KMT2D
chr12	49041506	KMT2D
chr12	49041507	KMT2D
chr12	49041508	KMT2D
chr12	49041509	KMT2D
chr12	49041510	KMT2D
chr12	49041511	KMT2D
chr12	49041512	KMT2D
chr12	49041513	KMT2D
chr12	49041514	KMT2D
chr12	49041515	KMT2D
chr12	49041516	KMT2D
chr12	49041517	KMT2D
chr12	49041518	KMT2D
chr12	49041519	KMT2D
chr12	49041520	KMT2D
chr12	49041521	KMT2D
chr12	49041522	KMT2D
chr12	49041523	KMT2D
chr12	49041524	KMT2D
chr12	49041525	KMT2D
chr12	49041526	KMT2D
chr12	49041527	KMT2D
chr12	49041528	KMT2D
chr12	49041529	KMT2D
chr12	49041530	KMT2D
chr12	49041531	KMT2D
chr12	49041532	KMT2D
chr12	49041533	KMT2D
chr12	49041534	KMT2D
chr12	49041535	KMT2D
chr12	49041536	KMT2D
chr12	49041537	KMT2D
chr12	49041538	KMT2D
chr12	49041539	KMT2D
chr12	49041540	KMT2D
chr12	49041541	KMT2D
chr12	49041542	KMT2D
chr12	49041543	KMT2D
chr12	49041544	KMT2D
chr12	49041545	KMT2D
chr12	49041546	KMT2D
chr12	49041547	KMT2D
chr12	49041548	KMT2D
chr12	49041549	KMT2D
chr12	49041550	KMT2D
chr12	49041551	KMT2D
chr12	49041552	KMT2D
chr12	49041647	KMT2D
chr12	49041648	KMT2D
chr12	49041649	KMT2D
chr12	49041650	KMT2D
chr12	49041651	KMT2D
chr12	49041652	KMT2D
chr12	49041653	KMT2D
chr12	49041654	KMT2D
chr12	49041655	KMT2D
chr12	49041656	KMT2D
chr12	49041657	KMT2D
chr12	49041658	KMT2D
chr12	49041659	KMT2D
chr12	49041660	KMT2D
chr12	49041661	KMT2D
chr12	49041662	KMT2D
chr12	49041663	KMT2D
chr12	49041664	KMT2D
chr12	49041665	KMT2D
chr12	49041666	KMT2D
chr12	49041667	KMT2D
chr12	49041668	KMT2D
chr12	49041669	KMT2D
chr12	49041670	KMT2D
chr12	49041671	KMT2D
chr12	49041672	KMT2D
chr12	49041673	KMT2D
chr12	49041674	KMT2D
chr12	49041675	KMT2D
chr12	49041676	KMT2D
chr12	49041677	KMT2D
chr12	49041678	KMT2D
chr12	49041679	KMT2D
chr12	49041680	KMT2D
chr12	49041681	KMT2D
chr12	49041682	KMT2D
chr12	49041683	KMT2D
chr12	49041684	KMT2D
chr12	49041685	KMT2D
chr12	49041686	KMT2D
chr12	49041687	KMT2D
chr12	49041688	KMT2D
chr12	49041689	KMT2D
chr12	49041690	KMT2D
chr12	49041691	KMT2D
chr12	49041692	KMT2D
chr12	49041693	KMT2D
chr12	49041694	KMT2D
chr12	49041695	KMT2D
chr12	49041696	KMT2D
chr12	49041697	KMT2D
chr12	49041698	KMT2D
chr12	49041699	KMT2D
chr12	49041700	KMT2D
chr12	49041701	KMT2D
chr12	49041702	KMT2D
chr12	49041703	KMT2D
chr12	49041704	KMT2D
chr12	49041705	KMT2D
chr12	49041706	KMT2D
chr12	49041707	KMT2D
chr12	49041708	KMT2D
chr12	49041709	KMT2D
chr12	49041710	KMT2D
chr12	49041711	KMT2D
chr12	49041712	KMT2D
chr12	49041713	KMT2D
chr12	49041714	KMT2D
chr12	49041715	KMT2D
chr12	49041716	KMT2D
chr12	49041717	KMT2D
chr12	49041718	KMT2D
chr12	49041719	KMT2D
chr12	49041720	KMT2D
chr12	49041721	KMT2D
chr12	49041722	KMT2D
chr12	49041909	KMT2D
chr12	49041910	KMT2D
chr12	49041911	KMT2D
chr12	49041912	KMT2D
chr12	49041913	KMT2D
chr12	49041914	KMT2D
chr12	49041915	KMT2D
chr12	49041916	KMT2D
chr12	49041917	KMT2D
chr12	49041918	KMT2D
chr12	49041919	KMT2D
chr12	49041920	KMT2D
chr12	49041921	KMT2D
chr12	49041922	KMT2D
chr12	49041923	KMT2D
chr12	49041924	KMT2D
chr12	49041925	KMT2D
chr12	49041926	KMT2D
chr12	49041927	KMT2D
chr12	49041928	KMT2D
chr12	49041929	KMT2D
chr12	49041930	KMT2D
chr12	49041931	KMT2D
chr12	49041932	KMT2D
chr12	49041933	KMT2D
chr12	49041934	KMT2D
chr12	49041935	KMT2D
chr12	49041936	KMT2D
chr12	49041937	KMT2D
chr12	49041938	KMT2D
chr12	49041939	KMT2D
chr12	49041940	KMT2D
chr12	49041941	KMT2D
chr12	49041942	KMT2D
chr12	49041943	KMT2D
chr12	49041944	KMT2D
chr12	49041945	KMT2D
chr12	49041946	KMT2D
chr12	49041947	KMT2D
chr12	49041948	KMT2D
chr12	49041949	KMT2D
chr12	49041950	KMT2D
chr12	49041951	KMT2D
chr12	49041952	KMT2D
chr12	49041953	KMT2D
chr12	49041954	KMT2D
chr12	49041955	KMT2D
chr12	49041956	KMT2D
chr12	49041957	KMT2D
chr12	49041958	KMT2D
chr12	49041959	KMT2D
chr12	49041960	KMT2D
chr12	49041961	KMT2D
chr12	49041962	KMT2D
chr12	49041963	KMT2D
chr12	49041964	KMT2D
chr12	49041965	KMT2D
chr12	49041966	KMT2D
chr12	49041967	KMT2D
